Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774675508,10,,Aggregated,0.100000,0.000000,42000,48000,55000,61000,68000,68000,68000,68000,68000,68000,68000,10,0,35000.0,38845.718893902085,9573.987349009258,68253.5668000055,1508.4
1774675509,10,,Aggregated,0.100000,0.000000,42000,48000,55000,61000,68000,68000,68000,68000,68000,68000,68000,10,0,35000.0,38845.718893902085,9573.987349009258,68253.5668000055,1508.4
1774675510,10,,Aggregated,0.100000,0.000000,42000,48000,55000,61000,68000,68000,68000,68000,68000,68000,68000,10,0,35000.0,38845.718893902085,9573.987349009258,68253.5668000055,1508.4
1774675511,10,,Aggregated,0.100000,0.000000,42000,48000,55000,61000,68000,68000,68000,68000,68000,68000,68000,10,0,35000.0,38845.718893902085,9573.987349009258,68253.5668000055,1508.4
1774675512,10,,Aggregated,0.100000,0.000000,42000,48000,55000,61000,68000,68000,68000,68000,68000,68000,68000,10,0,35000.0,38845.718893902085,9573.987349009258,68253.5668000055,1508.4
1774675513,10,,Aggregated,0.100000,0.000000,42000,48000,55000,61000,68000,68000,68000,68000,68000,68000,68000,10,0,35000.0,38845.718893902085,9573.987349009258,68253.5668000055,1508.4
1774675514,10,,Aggregated,0.100000,0.000000,42000,48000,55000,61000,68000,68000,68000,68000,68000,68000,68000,10,0,35000.0,38845.718893902085,9573.987349009258,68253.5668000055,1508.4
1774675515,10,,Aggregated,0.100000,0.000000,42000,55000,61000,61000,68000,69000,69000,69000,69000,69000,69000,11,0,42000.0,41560.89763963907,9573.987349009258,68712.68509700894,1508.7272727272727
1774675516,10,,Aggregated,0.100000,0.000000,42000,55000,61000,61000,68000,69000,69000,69000,69000,69000,69000,11,0,42000.0,41560.89763963907,9573.987349009258,68712.68509700894,1508.7272727272727
1774675517,10,,Aggregated,0.100000,0.000000,42000,55000,61000,61000,68000,69000,69000,69000,69000,69000,69000,11,0,42000.0,41560.89763963907,9573.987349009258,68712.68509700894,1508.7272727272727
1774675518,10,,Aggregated,0.100000,0.000000,42000,55000,61000,61000,68000,69000,69000,69000,69000,69000,69000,11,0,42000.0,41560.89763963907,9573.987349009258,68712.68509700894,1508.7272727272727
1774675519,10,,Aggregated,0.100000,0.000000,42000,55000,61000,61000,68000,69000,69000,69000,69000,69000,69000,11,0,42000.0,41560.89763963907,9573.987349009258,68712.68509700894,1508.7272727272727
1774675520,10,,Aggregated,0.100000,0.000000,42000,55000,61000,61000,68000,69000,69000,69000,69000,69000,69000,11,0,42000.0,41560.89763963907,9573.987349009258,68712.68509700894,1508.7272727272727
1774675521,10,,Aggregated,0.100000,0.000000,42000,55000,61000,61000,68000,69000,69000,69000,69000,69000,69000,11,0,42000.0,41560.89763963907,9573.987349009258,68712.68509700894,1508.7272727272727
1774675522,10,,Aggregated,0.100000,0.000000,48000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,12,0,42000.0,43794.973691002575,9573.987349009258,68712.68509700894,1506.25
1774675523,10,,Aggregated,0.100000,0.000000,48000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,12,0,42000.0,43794.973691002575,9573.987349009258,68712.68509700894,1506.25
1774675524,10,,Aggregated,0.100000,0.000000,48000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,12,0,42000.0,43794.973691002575,9573.987349009258,68712.68509700894,1506.25
1774675525,10,,Aggregated,0.100000,0.000000,48000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,12,0,42000.0,43794.973691002575,9573.987349009258,68712.68509700894,1506.25
1774675526,10,,Aggregated,0.100000,0.000000,48000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,12,0,42000.0,43794.973691002575,9573.987349009258,68712.68509700894,1506.25
1774675527,10,,Aggregated,0.100000,0.000000,48000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,12,0,42000.0,43794.973691002575,9573.987349009258,68712.68509700894,1506.25
1774675528,10,,Aggregated,0.100000,0.000000,48000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,12,0,42000.0,43794.973691002575,9573.987349009258,68712.68509700894,1506.25
1774675529,10,,Aggregated,0.100000,0.000000,48000,61000,68000,68000,69000,69000,69000,69000,69000,69000,69000,13,0,48000.0,45704.291531156814,9573.987349009258,68712.68509700894,1509.6923076923076
1774675530,10,,Aggregated,0.100000,0.000000,48000,61000,68000,68000,69000,69000,69000,69000,69000,69000,69000,13,0,48000.0,45704.291531156814,9573.987349009258,68712.68509700894,1509.6923076923076
1774675531,10,,Aggregated,0.100000,0.000000,48000,61000,68000,68000,69000,69000,69000,69000,69000,69000,69000,13,0,48000.0,45704.291531156814,9573.987349009258,68712.68509700894,1509.6923076923076
1774675532,10,,Aggregated,0.100000,0.000000,48000,61000,68000,68000,69000,69000,69000,69000,69000,69000,69000,13,0,48000.0,45704.291531156814,9573.987349009258,68712.68509700894,1509.6923076923076
1774675533,10,,Aggregated,0.100000,0.000000,48000,61000,68000,68000,69000,69000,69000,69000,69000,69000,69000,13,0,48000.0,45704.291531156814,9573.987349009258,68712.68509700894,1509.6923076923076
1774675534,10,,Aggregated,0.100000,0.000000,48000,61000,68000,68000,69000,69000,69000,69000,69000,69000,69000,13,0,48000.0,45704.291531156814,9573.987349009258,68712.68509700894,1509.6923076923076
1774675535,10,,Aggregated,0.100000,0.000000,48000,61000,68000,68000,69000,69000,69000,69000,69000,69000,69000,13,0,48000.0,45704.291531156814,9573.987349009258,68712.68509700894,1509.6923076923076
1774675536,10,,Aggregated,0.100000,0.000000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,69000,14,0,48000.0,47310.45131114557,9573.987349009258,68712.68509700894,1510.5714285714287
1774675537,10,,Aggregated,0.100000,0.000000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,69000,14,0,48000.0,47310.45131114557,9573.987349009258,68712.68509700894,1510.5714285714287
1774675538,10,,Aggregated,0.100000,0.000000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,69000,14,0,48000.0,47310.45131114557,9573.987349009258,68712.68509700894,1510.5714285714287
1774675539,10,,Aggregated,0.100000,0.000000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,69000,14,0,48000.0,47310.45131114557,9573.987349009258,68712.68509700894,1510.5714285714287
1774675540,10,,Aggregated,0.100000,0.000000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,69000,14,0,48000.0,47310.45131114557,9573.987349009258,68712.68509700894,1510.5714285714287
1774675541,10,,Aggregated,0.100000,0.000000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,69000,14,0,48000.0,47310.45131114557,9573.987349009258,68712.68509700894,1510.5714285714287
1774675542,10,,Aggregated,0.100000,0.000000,55000,68000,68000,68000,69000,69000,69000,69000,69000,69000,69000,14,0,48000.0,47310.45131114557,9573.987349009258,68712.68509700894,1510.5714285714287
1774675543,10,,Aggregated,0.100000,0.000000,55000,68000,68000,69000,69000,69000,69000,69000,69000,69000,69000,15,0,55000.0,48727.7599743354,9573.987349009258,68712.68509700894,1511.0
1774675544,10,,Aggregated,0.100000,0.000000,55000,68000,68000,69000,69000,69000,69000,69000,69000,69000,69000,15,0,55000.0,48727.7599743354,9573.987349009258,68712.68509700894,1511.0
1774675545,10,,Aggregated,0.100000,0.000000,55000,68000,68000,69000,69000,69000,69000,69000,69000,69000,69000,15,0,55000.0,48727.7599743354,9573.987349009258,68712.68509700894,1511.0
